268,2,571,148,10,21
269,2,573,143,10,22
270,2,573,134,10,22
271,2,573,128,10,22
272,2,575,123,10,22
273,2,575,119,10,21
274,2,575,117,10,20
275,2,575,108,13,21
276,2,576,109,12,20
277,2,580,101,10,21
278,2,579,104,10,20
279,2,580,105,12,13
280,2,579,101,14,14
281,2,581,101,15,15
282,2,580,99,12,21
283,2,580,100,12,21
284,2,574,101,17,23
285,2,574,103,17,23
286,2,576,106,17,23
287,2,574,110,17,23
288,2,578,113,16,22
289,2,577,114,17,23
290,2,576,120,17,23
291,2,580,128,13,21
292,2,583,140,13,21
293,2,585,145,13,21
294,2,586,152,13,21
295,2,585,161,13,21
296,2,588,170,14,23
297,2,587,181,15,19
298,2,582,190,15,19
299,2,581,198,15,19
300,2,581,217,20,23
301,2,579,230,21,24
302,2,579,240,22,25
303,2,572,258,23,27
304,2,579,266,21,35
305,2,579,286,20,30
306,2,578,305,20,30
307,2,581,326,19,30
308,2,580,345,19,30
309,2,586,358,15,38
310,2,584,381,15,38
311,2,588,397,15,38
312,2,582,415,16,40
313,2,586,440,17,42
314,2,580,469,17,42
315,2,576,494,24,40
316,2,573,522,24,40
317,2,566,560,28,35
318,2,559,589,32,41
319,2,555,621,31,38
320,2,549,659,31,38
321,2,542,689,31,38
322,2,539,732,27,39
323,2,538,775,24,43
324,2,533,814,22,46
325,2,520,859,30,50
326,2,516,901,29,50
327,2,505,944,37,65
328,2,499,994,37,65
329,2,489,1040,39,68
330,2,480,1107,32,72
331,2,469,1176,34,66
332,2,458,1238,33,77
333,2,432,1303,48,92
334,2,426,1388,42,81
335,2,404,1475,49,68
336,2,381,1562,57,87
337,2,364,1642,52,103
338,2,348,1742,40,101
