312,191,572,404,59,59,1,-1,-1
312,185,582,567,72,63,1,-1,-1
313,191,578,425,64,63,1,-1,-1
313,185,583,601,72,62,1,-1,-1
314,191,571,451,66,65,1,-1,-1
314,185,581,647,56,49,1,-1,-1
315,191,575,478,67,65,1,-1,-1
315,185,580,674,68,58,1,-1,-1
316,191,575,509,66,62,1,-1,-1
316,185,576,710,71,61,1,-1,-1
317,191,573,541,67,61,1,-1,-1
317,185,577,747,76,64,1,-1,-1
318,191,568,574,68,61,1,-1,-1
318,185,574,787,79,66,1,-1,-1
319,191,553,607,72,65,1,-1,-1
319,185,570,829,79,65,1,-1,-1
320,191,538,641,75,68,1,-1,-1
320,185,556,871,81,68,1,-1,-1
321,191,536,676,79,72,1,-1,-1
321,185,550,916,82,70,1,-1,-1
322,191,527,713,81,74,1,-1,-1
322,185,551,962,84,71,1,-1,-1
323,191,523,754,79,73,1,-1,-1
323,185,545,1011,84,71,1,-1,-1
324,191,524,799,78,70,1,-1,-1
324,185,544,1062,84,71,1,-1,-1
325,191,517,842,82,73,1,-1,-1
325,185,545,1114,88,74,1,-1,-1
326,191,507,887,86,76,1,-1,-1
326,185,540,1168,91,78,1,-1,-1
327,191,495,934,92,82,1,-1,-1
327,185,537,1222,99,85,1,-1,-1
328,191,479,980,97,88,1,-1,-1
328,185,530,1281,103,89,1,-1,-1
329,191,467,1030,102,94,1,-1,-1
329,185,528,1342,110,96,1,-1,-1
330,191,462,1091,101,93,1,-1,-1
330,185,526,1406,115,101,1,-1,-1
331,191,450,1151,105,97,1,-1,-1
331,185,523,1472,117,106,1,-1,-1
332,191,440,1220,105,97,1,-1,-1
332,185,523,1536,131,119,1,-1,-1
333,191,421,1287,114,106,1,-1,-1
333,185,526,1633,113,106,1,-1,-1
334,191,402,1365,112,106,1,-1,-1
334,185,523,1723,107,104,1,-1,-1
335,191,384,1446,112,106,1,-1,-1
335,185,537,1837,75,74,1,-1,-1
336,191,363,1522,125,121,1,-1,-1
531,318,534,106,15,23,1,-1,-1
532,318,534,100,17,21,1,-1,-1
533,318,536,90,16,21,1,-1,-1
534,318,537,84,17,22,1,-1,-1
535,318,539,77,16,22,1,-1,-1
536,318,539,70,21,22,1,-1,-1
537,318,540,64,20,21,1,-1,-1
538,318,541,57,21,24,1,-1,-1
539,318,542,56,21,22,1,-1,-1
540,318,545,51,22,24,1,-1,-1
541,318,546,48,23,22,1,-1,-1
542,318,547,48,25,21,1,-1,-1
543,318,551,48,22,20,1,-1,-1
544,318,554,46,20,18,1,-1,-1
545,318,555,45,21,26,1,-1,-1
546,318,558,47,20,25,1,-1,-1
547,318,559,49,24,23,1,-1,-1
548,318,561,50,23,27,1,-1,-1
549,318,562,53,22,30,1,-1,-1
550,318,565,58,23,30,1,-1,-1
551,318,566,65,26,29,1,-1,-1
552,318,568,77,28,24,1,-1,-1
553,318,568,82,30,30,1,-1,-1
554,318,573,90,28,32,1,-1,-1
555,318,577,101,26,34,1,-1,-1
556,318,577,113,30,34,1,-1,-1
557,318,577,100,46,65,1,-1,-1
558,318,582,132,45,47,1,-1,-1
559,318,580,142,46,62,1,-1,-1
560,318,581,157,47,66,1,-1,-1
561,318,578,188,72,68,1,-1,-1
562,318,582,211,72,68,1,-1,-1
563,318,583,236,77,73,1,-1,-1
564,318,588,264,77,73,1,-1,-1
565,318,590,294,80,76,1,-1,-1
566,318,596,330,76,73,1,-1,-1
567,318,601,368,75,72,1,-1,-1
568,318,598,409,84,81,1,-1,-1
569,318,602,452,93,89,1,-1,-1
570,318,607,501,104,97,1,-1,-1
571,318,616,556,111,101,1,-1,-1
572,318,623,618,123,107,1,-1,-1
573,318,618,692,128,112,1,-1,-1
574,318,613,771,140,122,1,-1,-1
575,318,613,857,159,139,1,-1,-1
576,318,610,955,174,153,1,-1,-1
577,318,615,1066,188,167,1,-1,-1
578,318,616,1196,207,185,1,-1,-1
579,318,611,1341,232,212,1,-1,-1
580,318,626,1471,230,212,1,-1,-1
697,354,537,157,20,39,1,-1,-1
698,354,536,143,19,40,1,-1,-1
699,354,533,130,20,44,1,-1,-1
700,354,529,121,21,41,1,-1,-1
701,354,525,113,23,38,1,-1,-1
702,354,521,104,23,39,1,-1,-1
703,354,518,96,21,39,1,-1,-1
704,354,513,86,22,44,1,-1,-1
705,354,509,80,20,42,1,-1,-1
706,354,504,71,21,44,1,-1,-1
707,354,497,65,22,44,1,-1,-1
708,354,491,61,19,42,1,-1,-1
709,354,487,55,17,44,1,-1,-1
710,354,481,51,15,43,1,-1,-1
711,354,474,49,14,29,1,-1,-1
712,354,467,45,17,42,1,-1,-1
713,354,459,42,21,38,1,-1,-1
714,354,451,41,24,40,1,-1,-1
715,354,443,39,29,40,1,-1,-1
716,354,437,39,31,39,1,-1,-1
717,354,430,39,34,38,1,-1,-1
718,354,424,39,36,36,1,-1,-1
719,354,418,44,38,31,1,-1,-1
720,354,413,45,39,31,1,-1,-1
721,354,408,47,40,30,1,-1,-1
722,354,402,49,40,29,1,-1,-1
723,354,397,52,40,28,1,-1,-1
724,354,392,54,44,32,1,-1,-1
725,354,385,56,47,33,1,-1,-1
726,354,379,61,48,38,1,-1,-1
727,354,373,68,48,39,1,-1,-1
728,354,365,79,49,38,1,-1,-1
729,354,357,89,51,39,1,-1,-1
730,354,351,97,50,43,1,-1,-1
731,354,341,113,58,38,1,-1,-1
732,354,333,124,60,39,1,-1,-1
733,354,325,136,63,39,1,-1,-1
734,354,314,143,69,47,1,-1,-1
735,354,304,147,71,56,1,-1,-1
736,354,289,168,94,61,1,-1,-1
737,354,272,175,111,74,1,-1,-1
738,354,257,185,120,82,1,-1,-1
739,354,244,197,124,87,1,-1,-1
740,354,230,214,124,89,1,-1,-1
741,354,211,232,129,94,1,-1,-1
742,354,192,239,154,113,1,-1,-1
743,354,162,259,171,123,1,-1,-1
744,354,136,283,184,132,1,-1,-1
745,354,115,313,196,140,1,-1,-1
746,354,88,347,200,146,1,-1,-1
747,354,74,387,207,155,1,-1,-1
748,354,76,433,219,165,1,-1,-1
749,354,64,485,229,177,1,-1,-1
750,354,52,544,245,195,1,-1,-1
751,354,39,615,267,217,1,-1,-1
752,354,11,679,316,264,1,-1,-1
753,354,-6,808,311,259,1,-1,-1
754,354,-10,942,281,229
971,494,553,162,39,40,1,-1,-1
972,494,554,153,36,41,1,-1,-1
973,494,555,143,36,40,1,-1,-1
974,494,556,134,37,41,1,-1,-1
975,494,555,125,40,42,1,-1,-1
976,494,557,119,40,40,1,-1,-1
977,494,556,112,42,39,1,-1,-1
978,494,557,104,42,39,1,-1,-1
979,494,558,97,42,39,1,-1,-1
980,494,557,89,44,39,1,-1,-1
981,494,557,84,46,39,1,-1,-1
982,494,557,77,46,40,1,-1,-1
983,494,558,71,44,40,1,-1,-1
984,494,556,65,46,44,1,-1,-1
985,494,557,60,43,45,1,-1,-1
986,494,556,56,43,47,1,-1,-1
987,494,554,55,42,46,1,-1,-1
988,494,553,54,41,48,1,-1,-1
989,494,552,54,40,47,1,-1,-1
990,494,550,60,41,44,1,-1,-1
991,494,549,58,41,49,1,-1,-1
992,494,546,64,43,47,1,-1,-1
993,494,544,65,47,50,1,-1,-1
994,494,543,71,49,49,1,-1,-1
995,494,543,73,48,53,1,-1,-1
996,494,540,79,52,54,1,-1,-1
997,494,540,82,52,60,1,-1,-1
998,494,539,88,53,60,1,-1,-1
999,494,539,94,53,62,1,-1,-1
1000,494,540,101,51,63,1,-1,-1
1001,494,539,109,51,64,1,-1,-1
1002,494,539,117,49,65,1,-1,-1
1003,494,535,126,54,66,1,-1,-1
1004,494,535,137,57,67,1,-1,-1
1005,494,535,147,55,69,1,-1,-1
1006,494,533,159,58,69,1,-1,-1
1007,494,529,171,61,66,1,-1,-1
1008,494,527,168,83,90,1,-1,-1
1009,494,532,181,104,79,1,-1,-1
1010,494,521,194,105,91,1,-1,-1
1011,494,520,209,108,104,1,-1,-1
1012,494,521,244,79,88,1,-1,-1
1013,494,520,259,82,95,1,-1,-1
1014,494,516,260,103,116,1,-1,-1
1015,494,515,266,109,133,1,-1,-1
1016,494,529,299,102,123,1,-1,-1
1017,494,541,329,118,118,1,-1,-1
1018,494,490,313,225,172,1,-1,-1
1019,494,496,343,233,178,1,-1,-1
1020,494,521,393,217,166,1,-1,-1
1021,494,542,445,205,156,1,-1,-1
1022,494,560,495,213,162,1,-1,-1
1023,494,578,546,212,161,1,-1,-1
1024,494,595,601,219,166,1,-1,-1
1025,494,611,659,232,175,1,-1,-1
1026,494,629,725,244,184,1,-1,-1
1027,494,649,798,261,196,1,-1,-1
1028,494,669,881,278,208,1,-1,-1
1029,494,675,957,321,241,1,-1,-1
1030,494,727,1092,298,226,1,-1,-1
1031,494,770,1235,299,228,1,-1,-1
1032,494,806,1383,313,241,1,-1,-1
1033,494,852,1537,304,234,1,-1,-1
1158,586,517,189,31,38,1,-1,-1
1159,586,517,176,35,39,1,-1,-1
1160,586,518,166,34,37,1,-1,-1
1161,586,519,157,35,33,1,-1,-1
1162,586,520,150,35,29,1,-1,-1
1163,586,522,140,29,27,1,-1,-1
1164,586,526,128,25,29,1,-1,-1
1165,586,528,120,24,30,1,-1,-1
1166,586,530,113,29,31,1,-1,-1
1167,586,532,105,28,33,1,-1,-1
1168,586,536,98,29,35,1,-1,-1
1169,586,536,93,33,35,1,-1,-1
1170,586,536,89,36,36,1,-1,-1
1171,586,537,84,39,36,1,-1,-1
1172,586,538,81,42,35,1,-1,-1
1173,586,541,79,43,33,1,-1,-1
1174,586,545,78,42,32,1,-1,-1
1175,586,550,76,40,32,1,-1,-1
1176,586,554,75,38,35,1,-1,-1
1177,586,558,76,40,35,1,-1,-1
1178,586,560,76,42,36,1,-1,-1
1179,586,563,76,46,40,1,-1,-1
1180,586,568,76,46,43,1,-1,-1
1181,586,572,78,43,45,1,-1,-1
1182,586,578,81,39,46,1,-1,-1
1183,586,585,85,37,48,1,-1,-1
1184,586,590,91,32,48,1,-1,-1
1185,586,598,101,30,44,1,-1,-1
1186,586,602,104,34,48,1,-1,-1
1187,586,609,113,33,49,1,-1,-1
1188,586,604,125,47,47,1,-1,-1
1189,586,610,133,45,49,1,-1,-1
1190,586,616,145,44,47,1,-1,-1
1191,586,616,130,55,75,1,-1,-1
1192,586,622,140,56,79,1,-1,-1
1193,586,629,152,59,80,1,-1,-1
1194,586,634,168,56,78,1,-1,-1
1195,586,628,195,89,78,1,-1,-1
1196,586,632,214,86,75,1,-1,-1
1197,586,640,231,84,73,1,-1,-1
1198,586,644,247,89,78,1,-1,-1
1199,586,649,264,94,82,1,-1,-1
1200,586,656,282,98,85,1,-1,-1
1201,586,668,301,106,89,1,-1,-1
1210,586,714,522,121,89,1,-1,-1
1211,586,732,553,126,88,1,-1,-1
1212,586,725,582,134,94,1,-1,-1
1213,586,729,612,148,102,1,-1,-1
1214,586,724,641,161,111,1,-1,-1
1215,586,719,675,172,118,1,-1,-1
1216,586,719,711,181,125,1,-1,-1
1217,586,726,750,188,129,1,-1,-1
1218,586,735,793,195,132,1,-1,-1
1219,586,733,841,203,138,1,-1,-1
1220,586,745,888,213,145,1,-1,-1
1221,586,749,940,222,151,1,-1,-1
1222,586,757,996,230,157,1,-1,-1
1223,586,772,1058,240,164,1,-1,-1
1224,586,787,1124,252,172,1,-1,-1
1225,586,800,1201,259,177,1,-1,-1
1226,586,807,1284,271,186,1,-1,-1
1227,586,817,1376,281,195,1,-1,-1
1228,586,819,1459,316,221,1,-1,-1
1229,586,869,1593,281,200,1,-1,-1
1230,586,939,1732,207,149,1,-1,-1
1353,650,553,151,27,40,1,-1,-1
1354,650,555,136,28,39,1,-1,-1
1355,650,555,118,28,41,1,-1,-1
1356,650,555,104,29,41,1,-1,-1
1357,650,554,89,34,43,1,-1,-1
1358,650,557,77,33,42,1,-1,-1
1359,650,557,65,33,43,1,-1,-1
1360,650,560,52,31,45,1,-1,-1
1361,650,561,40,30,46,1,-1,-1
1362,650,561,29,32,47,1,-1,-1
1363,650,561,18,35,46,1,-1,-1
1364,650,563,9,32,45,1,-1,-1
1365,650,565,0,32,44,1,-1,-1
1366,650,567,0,32,36,1,-1,-1
1367,650,570,0,31,28,1,-1,-1
1368,650,573,0,31,20,1,-1,-1
1369,650,627,0,33,15,1,-1,-1
1370,650,627,0,36,26,1,-1,-1
1371,650,629,0,41,38,1,-1,-1
1372,650,629,0,44,48,1,-1,-1
1373,650,634,0,46,63,1,-1,-1
1374,650,637,7,47,72,1,-1,-1
1375,650,644,23,46,72,1,-1,-1
1376,650,649,42,49,69,1,-1,-1
1377,650,652,56,50,75,1,-1,-1
1378,650,644,91,90,73,1,-1,-1
1379,650,650,113,90,75,1,-1,-1
1380,650,655,136,90,76,1,-1,-1
1381,650,660,160,93,79,1,-1,-1
1382,650,666,187,95,81,1,-1,-1
1383,650,670,215,97,83,1,-1,-1
1384,650,674,244,101,88,1,-1,-1
1385,650,669,263,121,106,1,-1,-1
1386,650,669,291,133,117,1,-1,-1
1387,650,671,325,141,124,1,-1,-1
1388,650,680,371,137,121,1,-1,-1
1389,650,683,410,145,128,1,-1,-1
1390,650,686,455,149,131,1,-1,-1
1391,650,690,505,154,136,1,-1,-1
1392,650,698,561,151,133,1,-1,-1
1393,650,707,622,148,130,1,-1,-1
1394,650,714,689,149,130,1,-1,-1
1395,650,726,755,155,133,1,-1,-1
1396,650,726,821,167,142,1,-1,-1
1397,650,729,890,178,151,1,-1,-1
1398,650,731,962,192,162,1,-1,-1
1399,650,737,1038,205,171,1,-1,-1
1400,650,743,1122,220,182,1,-1,-1
1401,650,749,1212,235,193,1,-1,-1
1402,650,754,1312,249,204,1,-1,-1
1403,650,768,1419,263,215,1,-1,-1
1404,650,765,1519,292,242,1,-1,-1
1405,650,818,1677,220,180,1,-1,-1
1591,780,505,184,41,36,1,-1,-1
1592,780,505,174,43,39,1,-1,-1
1593,780,506,166,43,39,1,-1,-1
1594,780,507,159,44,39,1,-1,-1
1595,780,507,151,46,40,1,-1,-1
1596,780,506,145,50,40,1,-1,-1
1597,780,508,140,50,39,1,-1,-1
1598,780,509,136,51,40,1,-1,-1
1599,780,511,133,52,39,1,-1,-1
1600,780,515,132,49,39,1,-1,-1
1601,780,517,132,50,41,1,-1,-1
1602,780,521,133,47,43,1,-1,-1
1603,780,524,136,47,44,1,-1,-1
1604,780,528,136,45,48,1,-1,-1
1605,780,533,136,42,53,1,-1,-1
1606,780,537,139,39,55,1,-1,-1
1607,780,540,141,39,59,1,-1,-1
1608,780,544,143,38,61,1,-1,-1
1609,780,548,147,36,61,1,-1,-1
1610,780,552,150,35,65,1,-1,-1
1611,780,554,152,36,71,1,-1,-1
1612,780,558,156,36,75,1,-1,-1
1613,780,561,161,38,76,1,-1,-1
1614,780,564,165,36,80,1,-1,-1
1615,780,564,171,41,82,1,-1,-1
1616,780,569,181,39,81,1,-1,-1
1617,780,571,190,41,82,1,-1,-1
1618,780,574,201,42,83,1,-1,-1
1619,780,578,214,44,83,1,-1,-1
1620,780,582,228,42,83,1,-1,-1
1621,780,587,244,41,83,1,-1,-1
1622,780,589,265,47,82,1,-1,-1
1623,780,565,260,109,108,1,-1,-1
1624,780,582,286,100,101,1,-1,-1
1625,780,592,318,105,104,1,-1,-1
1626,780,596,343,109,105,1,-1,-1
1627,780,598,372,112,105,1,-1,-1
1628,780,597,404,113,104,1,-1,-1
1629,780,596,438,114,103,1,-1,-1
1630,780,601,475,119,105,1,-1,-1
1631,780,603,515,123,105,1,-1,-1
1632,780,600,556,129,109,1,-1,-1
1633,780,596,600,137,114,1,-1,-1
1634,780,605,645,149,121,1,-1,-1
1635,780,605,694,163,129,1,-1,-1
1636,780,594,748,179,142,1,-1,-1
1637,780,590,805,197,156,1,-1,-1
1638,780,583,868,218,172,1,-1,-1
1639,780,579,940,241,189,1,-1,-1
1640,780,576,1019,263,206,1,-1,-1
1641,780,572,1109,284,223,1,-1,-1
1642,780,568,1213,307,241,1,-1,-1
1643,780,562,1327,330,263,1,-1,-1
1644,780,544,1432,377,307,1,-1,-1
ÊÓÆµÖ¡ÂÊ£º18.05595700538255,1,-1,-1
