1592,9,505,174,42,40
1593,9,510,167,42,40
1594,9,512,158,42,40
1595,9,514,154,42,40
1596,9,502,141,54,43
1597,9,507,139,54,43
1598,9,512,137,51,41
1599,9,512,134,54,43
1600,9,512,130,57,45
1601,9,516,128,57,45
1602,9,520,128,54,43
1603,9,525,131,51,41
1604,9,526,134,51,41
1605,9,529,134,51,41
1606,9,534,134,44,62
1607,9,539,136,44,62
1608,9,542,140,44,62
1609,9,545,145,44,62
1610,9,546,149,46,65
1611,9,550,156,46,65
1612,9,553,160,46,65
1613,9,557,168,46,65
1614,9,561,176,44,62
1615,9,562,184,44,62
1616,9,567,196,42,59
1617,9,571,208,40,56
1618,9,573,225,40,56
1619,9,575,241,40,56
1620,9,581,254,38,54
1621,9,583,265,40,56
1622,9,587,266,49,77
1623,9,590,284,49,77
1624,9,593,310,49,77
1625,9,595,335,72,81
1626,9,596,359,72,81
1627,9,600,391,69,77
1628,9,603,422,69,77
1629,9,603,452,69,77
1630,9,605,488,72,81
1631,9,611,529,72,81
1632,9,612,580,76,85
1633,9,614,622,72,81
1634,9,621,672,87,86
1635,9,618,721,87,86
1636,9,621,781,107,112
1637,9,626,846,107,112
1638,9,628,919,112,118
1639,9,642,979,112,155
1640,9,644,1088,112,155
1641,9,652,1160,120,186
1642,9,659,1263,131,204
1643,9,663,1385,110,216
1644,9,674,1524,102,251
1645,9,679,1677,105,240

