525,4,528,166,14,27
526,4,528,153,14,27
527,4,530,146,14,23
528,4,531,135,14,23
529,4,530,125,13,22
530,4,534,111,14,28
531,4,534,102,16,27
532,4,535,97,16,27
533,4,536,87,17,28
534,4,539,82,16,27
535,4,540,73,16,27
536,4,539,66,15,26
537,4,541,64,17,25
538,4,542,51,19,31
539,4,541,52,19,31
540,4,545,48,19,31
541,4,548,44,19,31
542,4,548,45,22,29
543,4,548,47,22,29
544,4,552,45,23,30
545,4,555,44,23,30
546,4,556,44,23,30
547,4,559,44,23,30
548,4,560,46,23,30
549,4,563,53,23,30
550,4,566,60,22,29
551,4,568,65,21,28
552,4,571,76,20,26
553,4,572,81,24,31
554,4,574,91,24,31
555,4,577,99,24,31
556,4,580,114,24,31
557,4,580,128,25,33
558,4,584,144,25,33
559,4,587,164,25,33
560,4,591,188,25,33
561,4,595,205,24,31
562,4,598,235,24,31
563,4,599,259,30,35
564,4,604,281,27,45
565,4,609,316,27,45
566,4,614,347,27,45
567,4,617,384,33,50
568,4,623,424,33,50
569,4,619,467,43,69
570,4,623,513,45,72
571,4,630,582,43,77
572,4,630,648,46,81
573,4,639,728,47,82
574,4,646,809,48,101
575,4,655,894,49,120
576,4,665,1004,49,122
577,4,676,1134,54,128
578,4,682,1265,60,154
579,4,685,1413,73,184
580,4,702,1621,70,173
