972,6,552,154,33,39
973,6,555,145,33,39
974,6,558,138,33,39
975,6,558,125,35,42
976,6,561,120,35,42
977,6,558,108,38,41
978,6,561,103,38,41
979,6,563,98,38,41
980,6,558,87,40,44
981,6,561,83,40,44
982,6,560,78,40,44
983,6,561,72,40,44
984,6,559,68,40,44
985,6,560,63,38,42
986,6,556,62,38,42
987,6,554,63,38,42
988,6,552,62,38,42
989,6,551,62,40,44
990,6,554,56,34,51
991,6,553,57,34,51
992,6,552,60,34,51
993,6,552,63,34,51
994,6,554,69,34,51
995,6,544,72,48,54
996,6,542,76,48,54
997,6,542,81,48,54
998,6,541,87,48,54
999,6,539,92,50,57
1000,6,540,100,50,57
1001,6,538,106,53,60
1002,6,539,117,50,57
1003,6,541,128,50,57
1004,6,541,137,50,57
1005,6,541,149,50,57
1006,6,541,161,50,57
1007,6,541,175,50,57
1008,6,529,190,59,66
1009,6,531,206,61,65
1010,6,534,226,61,65
1011,6,532,240,61,65
1012,6,533,258,61,65
1013,6,535,276,61,65
1014,6,529,290,80,75
1015,6,536,312,80,75
1016,6,544,337,80,75
1017,6,553,365,80,75
1018,6,562,387,84,79
1019,6,566,407,102,101
1020,6,579,438,102,101
1021,6,600,488,102,101
1022,6,611,518,109,128
1023,6,629,567,109,128
1024,6,651,625,114,134
1025,6,679,691,114,134
1026,6,701,756,120,141
1027,6,715,841,145,151
1028,6,741,915,147,179
1029,6,772,1017,158,195
1030,6,805,1131,163,213
1031,6,844,1256,169,226
1032,6,883,1394,184,258
